date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:13	157785/157785	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2010:30:14%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/lesson-details.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/lesson-details.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:14	195258/195258	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2010:31:29%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/my-courses.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/my-courses.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:14	110499/110499	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2008:56:59%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/student-detail.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/student-detail.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:15	66724/66724	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2009:07:45%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/student-quiz.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/student-quiz.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:16	69067/69067	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2009:07:44%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/student-quiz-results.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/student-quiz-results.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:16	65059/65059	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2009:07:45%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/student-quiz-result-details.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/student-quiz-result-details.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:17	65970/65970	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2009:07:44%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/student-quiz-result-details-2.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/student-quiz-result-details-2.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:18	109433/109433	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2009:07:44%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/student-path.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/student-path.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:19	65918/65918	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2009:07:45%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/student-path-assessment.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/student-path-assessment.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:20	79502/79502	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2009:07:45%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/student-path-assessment-result.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/student-path-assessment-result.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:20	95299/95299	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20May%202021%2010:05:13%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/dashboard.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/dashboard.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:21	82962/82962	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:17:37%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/about.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/about.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:22	59488/59488	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:18:01%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/teachers.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/teachers.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:22	88363/88363	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:18:19%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/teacher-detail.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/teacher-detail.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:23	54775/54775	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:18:47%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/categories.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/categories.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:24	62195/62195	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:19:38%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/terms-and-conditions.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/terms-and-conditions.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:24	57317/57317	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:19:58%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/privacy-policy.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/privacy-policy.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:25	51998/51998	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:20:16%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/invite.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/invite.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:25	77307/77307	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:20:35%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/careers.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/careers.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:26	67682/67682	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:20:57%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/career-details.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/career-details.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:27	129121/129121	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:21:16%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/become-a-teacher.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/become-a-teacher.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:27	92462/92462	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:21:39%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/faq.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/faq.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:28	118688/118688	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:21:59%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/admission.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/admission.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:28	56690/56690	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:22:18%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/gallery.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/gallery.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:29	55258/55258	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:22:42%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/pricing-table.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/pricing-table.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:30	63772/63772	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:23:02%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/contact.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/contact.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:30	33347/33347	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:24:21%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/for-business.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/for-business.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:30	51633/51633	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:25:32%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/recover.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/recover.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:31	67597/67597	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:25:50%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/shopping-cart.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/shopping-cart.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:32	86978/86978	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:26:16%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/checkout.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/checkout.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:33	52678/52678	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:27:01%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/error.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/error.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:33	6689/6689	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2008:34:14%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/menu-banner-img.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/menu-banner-img.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:34	64798/64798	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:27:48%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/blog-full-width.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/blog-full-width.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:35	64672/64672	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:27:48%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/blog-no-sidebar.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/blog-no-sidebar.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:35	91880/91880	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:27:48%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/blog-left-sidebar.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/blog-left-sidebar.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:36	91882/91882	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:27:48%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/blog-right-sidebar.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/blog-right-sidebar.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:36	79243/79243	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202021%2005:28:03%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/blog-single.html	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/blog-single.html	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:37	5482/5482	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Dec%202019%2012:20:10%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-img.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-img.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:37	7445/7445	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Apr%202021%2005:55:52%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/img-loading.png	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/img-loading.png	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:38	20987/20987	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2008:32:03%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/img8.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/img8.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:39	27342/27342	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2008:32:07%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/img9.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/img9.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:41	22504/22504	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2008:32:12%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/img10.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/img10.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:41	21028/21028	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2008:32:16%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/img11.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/img11.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:42	13257/13257	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2008:32:20%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/img12.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/img12.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:43	20490/20490	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2008:32:26%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/img13.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/img13.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:43	12427/12427	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2014:08:57%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-1.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-1.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:44	11582/11582	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2014:08:41%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-2.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-2.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:44	13931/13931	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2014:08:22%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-3.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-3.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:45	12893/12893	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2014:08:09%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-4.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-4.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:45	5434/5434	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Sep%202019%2020:11:54%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/sponsor-img.png	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/sponsor-img.png	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:46	14944/14944	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jan%202021%2014:07:53%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-5.jpg	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/small-avatar-5.jpg	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
01:00:46	4919/4919	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Sep%202019%2020:11:54%20GMT	http://techydevs.com/demos/themes/html/aduca-demo/aduca/images/sponsor-img2.png	C:/My%20Web%20Sites/project/techydevs.com/demos/themes/html/aduca-demo/aduca/images/sponsor-img2.png	(from http://techydevs.com/demos/themes/html/aduca-demo/aduca/index.html)
